@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/15/2009,5:30,05/15/2009,27.49,0.05,358.99,1003.15,87.93,894.00,10:29,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/15/2009,6:30,05/15/2009,26.96,1.03,239.74,1003.64,83.92,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/15/2009,7:30,05/15/2009,27.79,0.05,358.99,1004.33,77.96,894.00,0:8,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/15/2009,8:30,05/15/2009,31.06,0.83,288.61,1004.81,59.97,894.00,1:8,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/15/2009,9:30,05/15/2009,31.26,2.00,59.87,1005.21,59.97,894.00,2:8,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/15/2009,10:30,05/15/2009,32.48,4.15,57.92,1004.52,58.99,894.00,3:8,13.47
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/15/2009,11:30,05/15/2009,32.58,2.98,30.55,1004.23,51.96,894.00,4:8,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/15/2009,12:30,05/15/2009,32.67,2.98,98.00,1003.74,51.96,894.00,5:8,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/15/2009,13:30,05/15/2009,32.28,2.00,80.89,1003.05,53.91,894.00,6:8,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/15/2009,14:30,05/15/2009,31.89,3.76,136.61,1002.76,62.90,894.00,7:8,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/15/2009,15:30,05/15/2009,31.60,2.69,71.60,1002.37,66.91,894.00,8:8,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/15/2009,16:30,05/15/2009,29.79,3.47,98.97,1002.08,83.92,894.00,8:39,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/15/2009,17:30,05/15/2009,29.50,3.27,93.60,1002.37,88.91,894.00,8:51,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/15/2009,18:30,05/15/2009,28.86,2.59,102.88,1003.25,90.96,894.00,8:51,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/15/2009,19:30,05/15/2009,28.37,2.88,150.78,1003.93,87.93,894.00,8:51,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/15/2009,20:30,05/15/2009,28.86,0.05,358.99,1005.21,85.97,894.00,8:51,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/15/2009,21:30,05/15/2009,29.50,3.47,166.91,1005.50,82.94,894.00,8:51,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/15/2009,22:30,05/15/2009,28.08,2.30,207.97,1004.81,72.97,894.00,8:51,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/15/2009,23:30,05/15/2009,27.59,1.22,235.83,1005.69,74.93,894.00,8:51,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/15/2009,0:30,05/16/2009,27.20,2.79,216.76,1005.01,73.95,894.00,8:51,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/15/2009,1:30,05/16/2009,27.30,0.93,218.72,1004.52,80.99,894.00,8:51,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/15/2009,2:30,05/16/2009,27.30,0.93,218.72,1004.52,80.99,894.00,8:51,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/15/2009,3:30,05/16/2009,26.86,0.05,358.99,1003.54,77.96,894.00,8:51,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/15/2009,4:30,05/16/2009,25.39,0.05,358.99,1004.03,83.92,894.00,8:51,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/16/2009,5:30,05/16/2009,25.78,0.05,358.99,1004.81,82.94,894.00,8:51,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/16/2009,6:30,05/16/2009,26.37,0.05,358.99,1005.21,80.99,894.00,0:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/16/2009,7:30,05/16/2009,28.76,0.73,287.63,1005.50,64.96,894.00,0:8,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/16/2009,8:30,05/16/2009,31.06,2.69,283.72,1006.09,55.96,894.00,1:8,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/16/2009,9:30,05/16/2009,31.06,2.69,283.72,1006.09,55.96,894.00,1:8,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/16/2009,10:30,05/16/2009,33.36,1.22,92.62,1006.09,55.96,894.00,3:8,13.66
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/16/2009,11:30,05/16/2009,33.36,1.22,92.62,1006.09,55.96,894.00,3:8,13.95
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/16/2009,12:30,05/16/2009,30.87,2.69,129.77,1005.50,67.99,894.00,5:8,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/16/2009,13:30,05/16/2009,31.26,3.76,117.55,1004.62,66.91,894.00,6:8,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/16/2009,14:30,05/16/2009,30.67,3.76,125.86,1004.23,73.95,894.00,7:8,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/16/2009,15:30,05/16/2009,30.87,4.15,128.79,1003.74,72.97,894.00,8:8,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/16/2009,16:30,05/16/2009,29.79,4.35,138.56,1003.35,78.93,894.00,9:8,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/16/2009,18:30,05/16/2009,28.76,1.61,157.62,1003.84,81.96,894.00,9:41,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/16/2009,19:30,05/16/2009,28.96,2.00,132.70,1004.72,71.99,894.00,9:41,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/16/2009,20:30,05/16/2009,29.06,2.20,218.72,1005.21,72.97,894.00,9:41,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/16/2009,21:30,05/16/2009,28.86,1.71,205.52,1006.09,71.99,894.00,9:41,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/16/2009,22:30,05/16/2009,28.86,2.00,193.79,1006.38,72.97,894.00,9:41,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/16/2009,23:30,05/16/2009,28.67,1.71,207.97,1006.18,71.99,894.00,9:41,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/16/2009,0:30,05/17/2009,28.57,2.88,206.99,1005.60,71.99,894.00,9:41,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/16/2009,1:30,05/17/2009,28.37,3.57,201.61,1005.21,73.95,894.00,9:41,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/16/2009,2:30,05/17/2009,28.08,2.59,226.54,1005.01,74.93,894.00,9:41,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/16/2009,3:30,05/17/2009,27.79,1.22,213.83,1005.01,75.90,894.00,9:41,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/16/2009,4:30,05/17/2009,27.69,0.83,191.84,1004.91,78.93,894.00,9:41,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/17/2009,5:30,05/17/2009,27.59,3.27,212.85,1005.60,80.99,894.00,9:41,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/17/2009,6:30,05/17/2009,27.98,0.83,206.99,1005.89,79.91,894.00,0:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/17/2009,7:30,05/17/2009,29.25,1.52,171.80,1007.06,74.93,894.00,0:40,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/17/2009,8:30,05/17/2009,29.25,1.52,171.80,1007.06,74.93,894.00,0:40,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/17/2009,9:30,05/17/2009,32.38,2.59,128.79,1007.55,63.98,894.00,2:40,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/17/2009,10:30,05/17/2009,29.79,2.69,118.52,1007.36,80.99,894.00,3:40,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/17/2009,11:30,05/17/2009,29.99,4.35,137.59,1006.77,79.91,894.00,4:40,13.66
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/17/2009,12:30,05/17/2009,30.96,3.86,138.56,1006.18,77.96,894.00,5:40,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/17/2009,13:30,05/17/2009,30.67,4.35,134.65,1005.21,78.93,894.00,6:40,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/17/2009,14:30,05/17/2009,30.57,3.67,149.80,1004.23,78.93,894.00,7:40,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/17/2009,15:30,05/17/2009,30.47,5.23,151.76,1004.03,80.99,894.00,8:40,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/17/2009,16:30,05/17/2009,29.79,2.59,146.87,1003.84,83.92,894.00,9:40,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/17/2009,17:30,05/17/2009,29.06,2.98,148.83,1003.54,87.93,894.00,10:8,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/17/2009,18:30,05/17/2009,28.47,2.69,150.78,1003.93,90.96,894.00,10:8,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/17/2009,19:30,05/17/2009,28.18,3.57,162.51,1005.01,92.91,894.00,10:8,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/17/2009,20:30,05/17/2009,28.18,5.23,150.78,1006.09,93.99,894.00,10:8,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/17/2009,21:30,05/17/2009,28.18,3.18,176.69,1006.57,93.99,894.00,10:8,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/17/2009,22:30,05/17/2009,28.76,1.52,171.80,1006.87,90.96,894.00,10:8,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/17/2009,23:30,05/17/2009,28.47,0.05,358.99,1006.28,93.99,894.00,10:8,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/17/2009,0:30,05/18/2009,28.08,0.05,358.99,1005.60,94.97,894.00,10:8,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/17/2009,1:30,05/18/2009,27.88,0.05,358.99,1005.50,95.94,894.00,10:8,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/17/2009,2:30,05/18/2009,27.49,0.05,358.99,1005.21,95.94,894.00,10:8,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/17/2009,3:30,05/18/2009,27.20,0.05,358.99,1004.72,98.97,894.00,10:8,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/18/2009,5:30,05/18/2009,27.30,0.05,358.99,1005.50,98.00,894.00,10:8,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/18/2009,6:30,05/18/2009,27.69,0.05,358.99,1006.38,96.92,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/18/2009,7:30,05/18/2009,28.96,0.05,358.99,1006.77,87.93,894.00,0:0,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/18/2009,8:30,05/18/2009,29.99,4.74,194.77,1006.67,79.91,894.00,0:43,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/18/2009,9:30,05/18/2009,31.70,3.18,221.65,1007.26,73.95,894.00,1:43,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/18/2009,10:30,05/18/2009,33.06,0.34,286.66,1007.16,66.91,894.00,2:43,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/18/2009,11:30,05/18/2009,30.38,3.57,119.99,1006.48,80.99,894.00,3:43,13.47
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/18/2009,12:30,05/18/2009,30.28,5.33,148.83,1005.99,80.99,894.00,4:43,13.95
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/18/2009,13:30,05/18/2009,31.06,2.59,128.79,1004.81,72.97,894.00,5:43,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/18/2009,14:30,05/18/2009,30.38,4.64,132.70,1004.33,72.97,894.00,6:43,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/18/2009,15:30,05/18/2009,29.15,3.96,137.59,1003.45,87.93,894.00,7:43,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/18/2009,16:30,05/18/2009,28.96,1.71,163.98,1003.74,88.91,894.00,7:53,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/18/2009,17:30,05/18/2009,28.76,2.98,166.91,1003.74,90.96,894.00,7:53,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/18/2009,18:30,05/18/2009,28.37,2.59,160.56,1003.74,92.91,894.00,7:53,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/18/2009,19:30,05/18/2009,28.37,1.52,173.75,1004.52,91.94,894.00,7:53,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/18/2009,20:30,05/18/2009,29.15,0.73,172.78,1005.60,85.97,894.00,7:53,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/18/2009,21:30,05/18/2009,28.86,0.05,358.99,1006.28,86.95,894.00,7:53,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/18/2009,22:30,05/18/2009,28.57,0.05,358.99,1006.38,87.93,894.00,7:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/18/2009,23:30,05/18/2009,28.18,0.05,358.99,1006.28,90.96,894.00,7:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/18/2009,0:30,05/19/2009,28.18,0.05,358.99,1006.09,90.96,894.00,7:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/18/2009,1:30,05/19/2009,28.18,0.05,358.99,1005.89,93.99,894.00,7:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/18/2009,2:30,05/19/2009,28.18,0.05,358.99,1005.01,92.91,894.00,7:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/18/2009,3:30,05/19/2009,27.98,0.05,358.99,1004.72,91.94,894.00,7:53,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/18/2009,4:30,05/19/2009,27.59,0.05,358.99,1004.81,92.91,894.00,7:53,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/19/2009,11:30,05/19/2009,32.97,2.20,134.65,1005.50,63.98,894.00,4:18,13.76
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/19/2009,12:30,05/19/2009,30.87,3.96,122.92,1004.62,78.93,894.00,5:18,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/19/2009,13:30,05/19/2009,30.57,5.23,109.73,1003.84,80.99,894.00,6:18,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/19/2009,14:30,05/19/2009,30.96,2.39,140.52,1003.15,79.91,894.00,7:18,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/19/2009,15:30,05/19/2009,30.38,2.79,114.61,1002.66,80.99,894.00,8:18,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/19/2009,16:30,05/19/2009,29.99,2.88,132.70,1002.27,80.99,894.00,9:18,13.95
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/19/2009,17:30,05/19/2009,29.40,3.86,136.61,1002.17,85.00,894.00,9:58,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/19/2009,18:30,05/19/2009,28.67,3.18,166.91,1003.35,88.91,894.00,9:58,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/19/2009,19:30,05/19/2009,28.47,3.27,163.98,1004.91,90.96,894.00,9:58,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/19/2009,20:30,05/19/2009,28.18,2.20,152.74,1005.30,91.94,894.00,9:58,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/19/2009,21:30,05/19/2009,28.27,2.59,152.74,1005.69,90.96,894.00,9:58,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/19/2009,22:30,05/19/2009,28.47,3.27,166.91,1005.60,86.95,894.00,9:58,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/19/2009,23:30,05/19/2009,28.37,1.03,168.87,1005.50,88.91,894.00,9:58,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/19/2009,0:30,05/20/2009,28.08,1.52,189.88,1004.72,90.96,894.00,9:58,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/19/2009,1:30,05/20/2009,27.30,1.12,166.91,1004.13,94.97,894.00,9:58,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/19/2009,2:30,05/20/2009,27.39,0.05,358.99,1004.03,95.94,894.00,9:58,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/19/2009,3:30,05/20/2009,27.05,0.05,358.99,1004.03,93.99,894.00,9:58,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/19/2009,4:30,05/20/2009,26.47,0.05,358.99,1003.35,95.94,894.00,9:58,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/20/2009,5:30,05/20/2009,26.17,0.05,358.99,1003.45,96.92,894.00,9:58,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/20/2009,6:30,05/20/2009,26.56,0.05,358.99,1004.42,98.97,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/20/2009,7:30,05/20/2009,28.86,0.05,358.99,1004.81,89.98,894.00,0:17,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/20/2009,8:30,05/20/2009,30.77,3.18,327.71,1005.11,71.99,894.00,1:17,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/20/2009,9:30,05/20/2009,32.87,4.74,287.63,1006.09,55.96,894.00,2:17,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/20/2009,10:30,05/20/2009,33.06,4.35,76.98,1005.50,64.96,894.00,3:17,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/20/2009,11:30,05/20/2009,31.99,2.59,98.00,1005.01,67.99,894.00,4:17,13.47
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/20/2009,12:30,05/20/2009,32.58,6.11,59.87,1004.33,59.97,894.00,5:17,13.66
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/20/2009,13:30,05/20/2009,32.28,1.71,87.73,1003.54,68.96,894.00,6:17,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/20/2009,14:30,05/20/2009,32.28,1.22,70.63,1002.37,65.93,894.00,7:17,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/20/2009,15:30,05/20/2009,31.89,1.52,110.70,1001.49,66.91,894.00,8:17,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/20/2009,16:30,05/20/2009,31.70,1.91,54.99,1001.00,67.99,894.00,9:17,13.95
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/20/2009,17:30,05/20/2009,30.38,1.81,59.87,1001.00,75.90,894.00,10:7,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/20/2009,18:30,05/20/2009,29.69,1.52,99.95,1001.78,81.96,894.00,10:7,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/20/2009,19:30,05/20/2009,29.59,0.05,358.99,1002.57,79.91,894.00,10:7,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/20/2009,20:30,05/20/2009,29.40,0.05,358.99,1003.74,81.96,894.00,10:7,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/20/2009,21:30,05/20/2009,28.96,0.93,194.77,1004.72,82.94,894.00,10:7,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/20/2009,22:30,05/20/2009,29.69,1.52,177.66,1005.30,76.98,894.00,10:7,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/20/2009,23:30,05/20/2009,29.89,2.88,217.74,1004.72,76.98,894.00,10:7,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/20/2009,0:30,05/21/2009,29.69,1.32,212.85,1003.84,77.96,894.00,10:7,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/20/2009,1:30,05/21/2009,29.15,1.22,217.74,1003.45,73.95,894.00,10:7,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/20/2009,2:30,05/21/2009,28.67,0.83,206.99,1003.05,74.93,894.00,10:7,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/20/2009,3:30,05/21/2009,28.57,0.83,212.85,1002.57,73.95,894.00,10:7,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/20/2009,4:30,05/21/2009,28.47,0.05,358.99,1002.76,73.95,894.00,10:7,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/21/2009,5:30,05/21/2009,28.18,0.05,358.99,1003.45,77.96,894.00,10:7,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/21/2009,6:30,05/21/2009,28.18,0.05,358.99,1003.45,77.96,894.00,10:7,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/21/2009,7:30,05/21/2009,29.25,1.32,256.84,1004.52,72.97,894.00,0:2,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/21/2009,8:30,05/21/2009,29.25,1.32,256.84,1004.52,72.97,894.00,0:2,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/21/2009,9:30,05/21/2009,33.46,2.59,305.72,1005.11,55.96,894.00,2:2,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/21/2009,10:30,05/21/2009,34.68,2.20,333.58,1004.81,49.90,894.00,3:2,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/21/2009,11:30,05/21/2009,33.06,1.52,94.57,1004.62,59.97,894.00,4:2,13.47
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/21/2009,12:30,05/21/2009,32.67,2.98,112.66,1003.74,67.99,894.00,5:2,13.95
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/21/2009,13:30,05/21/2009,32.18,1.61,132.70,1002.76,64.96,894.00,6:2,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/21/2009,14:30,05/21/2009,31.70,3.18,116.57,1001.88,72.97,894.00,7:2,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/21/2009,15:30,05/21/2009,31.16,4.15,118.52,1000.81,75.90,894.00,8:2,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/21/2009,16:30,05/21/2009,30.67,2.98,134.65,1000.81,80.99,894.00,9:2,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/21/2009,17:30,05/21/2009,29.99,3.96,130.74,1001.69,82.94,894.00,10:2,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/21/2009,18:30,05/21/2009,29.06,3.57,156.65,1001.88,87.93,894.00,10:2,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/21/2009,19:30,05/21/2009,29.15,2.59,164.96,1003.05,81.96,894.00,10:2,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/21/2009,20:30,05/21/2009,29.50,1.71,141.98,1003.54,80.99,894.00,10:2,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/21/2009,21:30,05/21/2009,28.67,1.81,166.91,1004.23,89.98,894.00,10:2,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/21/2009,22:30,05/21/2009,28.57,0.73,238.76,1004.62,71.99,894.00,10:2,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/21/2009,23:30,05/21/2009,28.47,0.05,358.99,1002.96,72.97,894.00,10:2,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/21/2009,0:30,05/22/2009,27.79,0.05,358.99,1001.88,78.93,894.00,10:2,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/21/2009,1:30,05/22/2009,26.96,0.05,358.99,1002.37,81.96,894.00,10:2,12.59
